reporting_month,ingestion_date,product_group,footprint,customer_type,churn_value,reporting_kpi,forecast_date
2025-11-01,2025-09-15,Fiber,Fiber,Move,0,FORECAST,2025-11-01
2025-11-01,2025-09-15,Fiber,Fiber,Regular,250,FORECAST,2025-11-01
2025-12-01,2025-09-15,Broadband,KD,Bad_Payer,0,FORECAST,2025-12-01
2025-12-01,2025-09-15,Broadband,KD,Irregular,0,FORECAST,2025-12-01
2025-12-01,2025-09-15,Broadband,KD,Move,0,FORECAST,2025-12-01
2025-12-01,2025-09-15,Broadband,KD,Regular,167,FORECAST,2025-12-01
2025-12-01,2025-09-15,Broadband,UM,Bad_Payer,36,FORECAST,2025-12-01
2025-12-01,2025-09-15,Broadband,UM,Irregular,0,FORECAST,2025-12-01
2025-12-01,2025-09-15,Broadband,UM,Move,0,FORECAST,2025-12-01
2025-12-01,2025-09-15,Broadband,UM,Regular,117,FORECAST,2025-12-01
2025-12-01,2025-09-15,DSL,DSL,Bad_Payer,96,FORECAST,2025-12-01
2025-12-01,2025-09-15,DSL,DSL,Irregular,63,FORECAST,2025-12-01
2025-12-01,2025-09-15,DSL,DSL,Move,0,FORECAST,2025-12-01
2025-12-01,2025-09-15,DSL,DSL,Regular,413,FORECAST,2025-12-01
2025-12-01,2025-09-15,Fiber,Fiber,Bad_Payer,43,FORECAST,2025-12-01
2025-12-01,2025-09-15,Fiber,Fiber,Irregular,57,FORECAST,2025-12-01
2025-12-01,2025-09-15,Fiber,Fiber,Move,0,FORECAST,2025-12-01
2025-12-01,2025-09-15,Fiber,Fiber,Regular,247,FORECAST,2025-12-01
2025-09-01,2025-09-22,Broadband,KD,Irregular,22,ACTUAL,
2025-09-01,2025-09-22,Broadband,KD,Regular,35,ACTUAL,
2025-09-01,2025-09-22,Broadband,UM,Bad_Payer,13,ACTUAL,
2025-09-01,2025-09-22,Broadband,UM,Irregular,20,ACTUAL,
2025-09-01,2025-09-22,Broadband,UM,Move,8,ACTUAL,
2025-09-01,2025-09-22,Broadband,UM,Regular,25,ACTUAL,
2025-09-01,2025-09-22,DSL,DSL,Bad_Payer,34,ACTUAL,
2025-09-01,2025-09-22,DSL,DSL,Irregular,7,ACTUAL,
2025-09-01,2025-09-22,DSL,DSL,Regular,17,ACTUAL,
2025-09-01,2025-09-22,Fiber,Fiber,Bad_Payer,13,ACTUAL,
2025-09-01,2025-09-22,Fiber,Fiber,Irregular,7,ACTUAL,
2025-09-01,2025-09-22,Fiber,Fiber,Regular,54,ACTUAL,
2025-10-01,2025-09-22,Broadband,KD,Bad_Payer,10,FORECAST,2025-10-01
2025-10-01,2025-09-22,Broadband,KD,Irregular,0,FORECAST,2025-10-01
2025-10-01,2025-09-22,Broadband,KD,Move,0,FORECAST,2025-10-01
2025-10-01,2025-09-22,Broadband,KD,Regular,166,FORECAST,2025-10-01
2025-10-01,2025-09-22,Broadband,UM,Bad_Payer,35,FORECAST,2025-10-01
2025-10-01,2025-09-22,Broadband,UM,Irregular,0,FORECAST,2025-10-01
2025-10-01,2025-09-22,Broadband,UM,Move,0,FORECAST,2025-10-01
2025-10-01,2025-09-22,Broadband,UM,Regular,120,FORECAST,2025-10-01
2025-10-01,2025-09-22,DSL,DSL,Bad_Payer,88,FORECAST,2025-10-01
2025-10-01,2025-09-22,DSL,DSL,Irregular,61,FORECAST,2025-10-01
2025-10-01,2025-09-22,DSL,DSL,Move,0,FORECAST,2025-10-01
2025-10-01,2025-09-22,DSL,DSL,Regular,367,FORECAST,2025-10-01
2025-10-01,2025-09-22,Fiber,Fiber,Bad_Payer,51,FORECAST,2025-10-01
2025-10-01,2025-09-22,Fiber,Fiber,Irregular,60,FORECAST,2025-10-01
2025-10-01,2025-09-22,Fiber,Fiber,Move,0,FORECAST,2025-10-01
2025-10-01,2025-09-22,Fiber,Fiber,Regular,254,FORECAST,2025-10-01
2025-11-01,2025-09-22,Broadband,KD,Bad_Payer,4,FORECAST,2025-11-01
2025-11-01,2025-09-22,Broadband,KD,Irregular,0,FORECAST,2025-11-01
2025-11-01,2025-09-22,Broadband,KD,Move,0,FORECAST,2025-11-01
2025-11-01,2025-09-22,Broadband,KD,Regular,167,FORECAST,2025-11-01
2025-11-01,2025-09-22,Broadband,UM,Bad_Payer,35,FORECAST,2025-11-01
2025-11-01,2025-09-22,Broadband,UM,Irregular,0,FORECAST,2025-11-01
2025-11-01,2025-09-22,Broadband,UM,Move,0,FORECAST,2025-11-01
2025-11-01,2025-09-22,Broadband,UM,Regular,118,FORECAST,2025-11-01
2025-11-01,2025-09-22,DSL,DSL,Bad_Payer,92,FORECAST,2025-11-01
2025-11-01,2025-09-22,DSL,DSL,Irregular,62,FORECAST,2025-11-01
2025-11-01,2025-09-22,DSL,DSL,Move,0,FORECAST,2025-11-01
2025-11-01,2025-09-22,DSL,DSL,Regular,390,FORECAST,2025-11-01
2025-11-01,2025-09-22,Fiber,Fiber,Bad_Payer,47,FORECAST,2025-11-01
2025-11-01,2025-09-22,Fiber,Fiber,Irregular,58,FORECAST,2025-11-01
2025-11-01,2025-09-22,Fiber,Fiber,Move,0,FORECAST,2025-11-01
2025-11-01,2025-09-22,Fiber,Fiber,Regular,250,FORECAST,2025-11-01
2025-12-01,2025-09-22,Broadband,KD,Bad_Payer,0,FORECAST,2025-12-01
2025-12-01,2025-09-22,Broadband,KD,Irregular,0,FORECAST,2025-12-01
2025-12-01,2025-09-22,Broadband,KD,Move,0,FORECAST,2025-12-01
2025-12-01,2025-09-22,Broadband,KD,Regular,167,FORECAST,2025-12-01
2025-12-01,2025-09-22,Broadband,UM,Bad_Payer,36,FORECAST,2025-12-01
2025-12-01,2025-09-22,Broadband,UM,Irregular,0,FORECAST,2025-12-01
2025-12-01,2025-09-22,Broadband,UM,Move,0,FORECAST,2025-12-01
2025-12-01,2025-09-22,Broadband,UM,Regular,117,FORECAST,2025-12-01
2025-12-01,2025-09-22,DSL,DSL,Bad_Payer,96,FORECAST,2025-12-01
2025-12-01,2025-09-22,DSL,DSL,Irregular,63,FORECAST,2025-12-01
2025-12-01,2025-09-22,DSL,DSL,Move,0,FORECAST,2025-12-01
2025-12-01,2025-09-22,DSL,DSL,Regular,413,FORECAST,2025-12-01
2025-12-01,2025-09-22,Fiber,Fiber,Bad_Payer,43,FORECAST,2025-12-01
2025-12-01,2025-09-22,Fiber,Fiber,Irregular,57,FORECAST,2025-12-01
2025-12-01,2025-09-22,Fiber,Fiber,Move,0,FORECAST,2025-12-01
2025-12-01,2025-09-22,Fiber,Fiber,Regular,247,FORECAST,2025-12-01
2025-09-01,2025-09-29,Broadband,KD,Bad_Payer,8,ACTUAL,
2025-09-01,2025-09-29,Broadband,KD,Irregular,13,ACTUAL,
2025-09-01,2025-09-29,Broadband,KD,Regular,61,ACTUAL,
2025-09-01,2025-09-29,Broadband,UM,Bad_Payer,9,ACTUAL,
2025-09-01,2025-09-29,Broadband,UM,Regular,42,ACTUAL,
2025-09-01,2025-09-29,DSL,DSL,Bad_Payer,12,ACTUAL,
2025-09-01,2025-09-29,DSL,DSL,Irregular,20,ACTUAL,
2025-09-01,2025-09-29,DSL,DSL,Regular,63,ACTUAL,
2025-09-01,2025-09-29,Fiber,Fiber,Irregular,13,ACTUAL,
2025-09-01,2025-09-29,Fiber,Fiber,Move,9,ACTUAL,
2025-09-01,2025-09-29,Fiber,Fiber,Regular,39,ACTUAL,
2025-10-01,2025-09-29,Broadband,KD,Bad_Payer,10,FORECAST,2025-10-01
2025-10-01,2025-09-29,Broadband,KD,Irregular,0,FORECAST,2025-10-01
2025-10-01,2025-09-29,Broadband,KD,Move,0,FORECAST,2025-10-01
2025-10-01,2025-09-29,Broadband,KD,Regular,166,FORECAST,2025-10-01
2025-10-01,2025-09-29,Broadband,UM,Bad_Payer,35,FORECAST,2025-10-01
2025-10-01,2025-09-29,Broadband,UM,Irregular,0,FORECAST,2025-10-01
2025-10-01,2025-09-29,Broadband,UM,Move,0,FORECAST,2025-10-01
2025-10-01,2025-09-29,Broadband,UM,Regular,120,FORECAST,2025-10-01
2025-10-01,2025-09-29,DSL,DSL,Bad_Payer,88,FORECAST,2025-10-01
2025-10-01,2025-09-29,DSL,DSL,Irregular,61,FORECAST,2025-10-01
2025-10-01,2025-09-29,DSL,DSL,Move,0,FORECAST,2025-10-01
2025-10-01,2025-09-29,DSL,DSL,Regular,367,FORECAST,2025-10-01
2025-10-01,2025-09-29,Fiber,Fiber,Bad_Payer,51,FORECAST,2025-10-01
2025-10-01,2025-09-29,Fiber,Fiber,Irregular,60,FORECAST,2025-10-01
2025-10-01,2025-09-29,Fiber,Fiber,Move,0,FORECAST,2025-10-01
2025-10-01,2025-09-29,Fiber,Fiber,Regular,254,FORECAST,2025-10-01
2025-11-01,2025-09-29,Broadband,KD,Bad_Payer,4,FORECAST,2025-11-01
2025-11-01,2025-09-29,Broadband,KD,Irregular,0,FORECAST,2025-11-01
2025-11-01,2025-09-29,Broadband,KD,Move,0,FORECAST,2025-11-01
2025-11-01,2025-09-29,Broadband,KD,Regular,167,FORECAST,2025-11-01
2025-11-01,2025-09-29,Broadband,UM,Bad_Payer,35,FORECAST,2025-11-01
2025-11-01,2025-09-29,Broadband,UM,Irregular,0,FORECAST,2025-11-01
2025-11-01,2025-09-29,Broadband,UM,Move,0,FORECAST,2025-11-01
2025-11-01,2025-09-29,Broadband,UM,Regular,118,FORECAST,2025-11-01
2025-11-01,2025-09-29,DSL,DSL,Bad_Payer,92,FORECAST,2025-11-01
2025-11-01,2025-09-29,DSL,DSL,Irregular,62,FORECAST,2025-11-01
2025-11-01,2025-09-29,DSL,DSL,Move,0,FORECAST,2025-11-01
2025-11-01,2025-09-29,DSL,DSL,Regular,390,FORECAST,2025-11-01
2025-11-01,2025-09-29,Fiber,Fiber,Bad_Payer,47,FORECAST,2025-11-01
2025-11-01,2025-09-29,Fiber,Fiber,Irregular,58,FORECAST,2025-11-01
2025-11-01,2025-09-29,Fiber,Fiber,Move,0,FORECAST,2025-11-01
2025-11-01,2025-09-29,Fiber,Fiber,Regular,250,FORECAST,2025-11-01
2025-12-01,2025-09-29,Broadband,KD,Bad_Payer,0,FORECAST,2025-12-01
2025-12-01,2025-09-29,Broadband,KD,Irregular,0,FORECAST,2025-12-01
2025-12-01,2025-09-29,Broadband,KD,Move,0,FORECAST,2025-12-01
2025-12-01,2025-09-29,Broadband,KD,Regular,167,FORECAST,2025-12-01
2025-12-01,2025-09-29,Broadband,UM,Bad_Payer,36,FORECAST,2025-12-01
2025-12-01,2025-09-29,Broadband,UM,Irregular,0,FORECAST,2025-12-01
2025-12-01,2025-09-29,Broadband,UM,Move,0,FORECAST,2025-12-01
2025-12-01,2025-09-29,Broadband,UM,Regular,117,FORECAST,2025-12-01
2025-12-01,2025-09-29,DSL,DSL,Bad_Payer,96,FORECAST,2025-12-01
2025-12-01,2025-09-29,DSL,DSL,Irregular,63,FORECAST,2025-12-01
2025-12-01,2025-09-29,DSL,DSL,Move,0,FORECAST,2025-12-01
2025-12-01,2025-09-29,DSL,DSL,Regular,413,FORECAST,2025-12-01
2025-12-01,2025-09-29,Fiber,Fiber,Bad_Payer,43,FORECAST,2025-12-01
2025-12-01,2025-09-29,Fiber,Fiber,Irregular,57,FORECAST,2025-12-01
2025-12-01,2025-09-29,Fiber,Fiber,Move,0,FORECAST,2025-12-01
2025-12-01,2025-09-29,Fiber,Fiber,Regular,247,FORECAST,2025-12-01
2025-10-01,2025-10-06,Broadband,KD,Bad_Payer,38,ACTUAL,
2025-10-01,2025-10-06,Broadband,KD,Irregular,10,ACTUAL,
2025-10-01,2025-10-06,Broadband,KD,Regular,45,ACTUAL,
2025-10-01,2025-10-06,Broadband,UM,Bad_Payer,19,ACTUAL,
2025-10-01,2025-10-06,Broadband,UM,Regular,39,ACTUAL,
2025-10-01,2025-10-06,DSL,DSL,Bad_Payer,12,ACTUAL,
2025-10-01,2025-10-06,DSL,DSL,Regular,74,ACTUAL,
2025-10-01,2025-10-06,Fiber,Fiber,Bad_Payer,5,ACTUAL,
2025-10-01,2025-10-06,Fiber,Fiber,Irregular,25,ACTUAL,
2025-10-01,2025-10-06,Fiber,Fiber,Move,1,ACTUAL,
2025-10-01,2025-10-06,Fiber,Fiber,Regular,37,ACTUAL,
2025-11-01,2025-10-06,Broadband,KD,Bad_Payer,16,FORECAST,2025-11-01
2025-11-01,2025-10-06,Broadband,KD,Irregular,0,FORECAST,2025-11-01
2025-11-01,2025-10-06,Broadband,KD,Move,0,FORECAST,2025-11-01
2025-11-01,2025-10-06,Broadband,KD,Regular,164,FORECAST,2025-11-01
2025-11-01,2025-10-06,Broadband,UM,Bad_Payer,38,FORECAST,2025-11-01
2025-11-01,2025-10-06,Broadband,UM,Irregular,0,FORECAST,2025-11-01
2025-11-01,2025-10-06,Broadband,UM,Move,0,FORECAST,2025-11-01
2025-11-01,2025-10-06,Broadband,UM,Regular,124,FORECAST,2025-11-01
2025-11-01,2025-10-06,DSL,DSL,Bad_Payer,70,FORECAST,2025-11-01
2025-11-01,2025-10-06,DSL,DSL,Irregular,61,FORECAST,2025-11-01
2025-11-01,2025-10-06,DSL,DSL,Move,0,FORECAST,2025-11-01
2025-11-01,2025-10-06,DSL,DSL,Regular,357,FORECAST,2025-11-01
2025-11-01,2025-10-06,Fiber,Fiber,Bad_Payer,50,FORECAST,2025-11-01
2025-11-01,2025-10-06,Fiber,Fiber,Irregular,56,FORECAST,2025-11-01
2025-11-01,2025-10-06,Fiber,Fiber,Move,0,FORECAST,2025-11-01
2025-11-01,2025-10-06,Fiber,Fiber,Regular,192,FORECAST,2025-11-01
2025-12-01,2025-10-06,Broadband,KD,Bad_Payer,11,FORECAST,2025-12-01
2025-12-01,2025-10-06,Broadband,KD,Irregular,0,FORECAST,2025-12-01
2025-12-01,2025-10-06,Broadband,KD,Move,0,FORECAST,2025-12-01
2025-12-01,2025-10-06,Broadband,KD,Regular,164,FORECAST,2025-12-01
2025-12-01,2025-10-06,Broadband,UM,Bad_Payer,39,FORECAST,2025-12-01
2025-12-01,2025-10-06,Broadband,UM,Irregular,0,FORECAST,2025-12-01
2025-12-01,2025-10-06,Broadband,UM,Move,0,FORECAST,2025-12-01
2025-12-01,2025-10-06,Broadband,UM,Regular,123,FORECAST,2025-12-01
2025-12-01,2025-10-06,DSL,DSL,Bad_Payer,71,FORECAST,2025-12-01
2025-12-01,2025-10-06,DSL,DSL,Irregular,62,FORECAST,2025-12-01
2025-12-01,2025-10-06,DSL,DSL,Move,0,FORECAST,2025-12-01
2025-12-01,2025-10-06,DSL,DSL,Regular,368,FORECAST,2025-12-01
2025-12-01,2025-10-06,Fiber,Fiber,Bad_Payer,46,FORECAST,2025-12-01
2025-12-01,2025-10-06,Fiber,Fiber,Irregular,54,FORECAST,2025-12-01
2025-12-01,2025-10-06,Fiber,Fiber,Move,0,FORECAST,2025-12-01
2025-12-01,2025-10-06,Fiber,Fiber,Regular,181,FORECAST,2025-12-01
2026-01-01,2025-10-06,Broadband,KD,Bad_Payer,7,FORECAST,2026-01-01
2026-01-01,2025-10-06,Broadband,KD,Irregular,0,FORECAST,2026-01-01
2026-01-01,2025-10-06,Broadband,KD,Move,0,FORECAST,2026-01-01
2026-01-01,2025-10-06,Broadband,KD,Regular,164,FORECAST,2026-01-01
2026-01-01,2025-10-06,Broadband,UM,Bad_Payer,40,FORECAST,2026-01-01
2026-01-01,2025-10-06,Broadband,UM,Irregular,0,FORECAST,2026-01-01
2026-01-01,2025-10-06,Broadband,UM,Move,0,FORECAST,2026-01-01
2026-01-01,2025-10-06,Broadband,UM,Regular,122,FORECAST,2026-01-01
2026-01-01,2025-10-06,DSL,DSL,Bad_Payer,71,FORECAST,2026-01-01
2026-01-01,2025-10-06,DSL,DSL,Irregular,63,FORECAST,2026-01-01
2026-01-01,2025-10-06,DSL,DSL,Move,0,FORECAST,2026-01-01
2026-01-01,2025-10-06,DSL,DSL,Regular,378,FORECAST,2026-01-01
2026-01-01,2025-10-06,Fiber,Fiber,Bad_Payer,43,FORECAST,2026-01-01
2026-01-01,2025-10-06,Fiber,Fiber,Irregular,52,FORECAST,2026-01-01
2026-01-01,2025-10-06,Fiber,Fiber,Move,0,FORECAST,2026-01-01
2026-01-01,2025-10-06,Fiber,Fiber,Regular,169,FORECAST,2026-01-01
2025-10-01,2025-10-13,Broadband,KD,Regular,76,ACTUAL,
2025-10-01,2025-10-13,Broadband,UM,Bad_Payer,9,ACTUAL,
2025-10-01,2025-10-13,Broadband,UM,Irregular,14,ACTUAL,
2025-10-01,2025-10-13,Broadband,UM,Move,6,ACTUAL,
2025-10-01,2025-10-13,Broadband,UM,Regular,53,ACTUAL,
2025-10-01,2025-10-13,DSL,DSL,Bad_Payer,10,ACTUAL,
2025-10-01,2025-10-13,DSL,DSL,Irregular,23,ACTUAL,
2025-10-01,2025-10-13,DSL,DSL,Regular,60,ACTUAL,
2025-10-01,2025-10-13,Fiber,Fiber,Irregular,8,ACTUAL,
2025-11-01,2025-10-13,Broadband,KD,Bad_Payer,16,FORECAST,2025-11-01
2025-11-01,2025-10-13,Broadband,KD,Irregular,0,FORECAST,2025-11-01
2025-11-01,2025-10-13,Broadband,KD,Move,0,FORECAST,2025-11-01
2025-11-01,2025-10-13,Broadband,KD,Regular,164,FORECAST,2025-11-01
2025-11-01,2025-10-13,Broadband,UM,Bad_Payer,38,FORECAST,2025-11-01
2025-11-01,2025-10-13,Broadband,UM,Irregular,0,FORECAST,2025-11-01
2025-11-01,2025-10-13,Broadband,UM,Move,0,FORECAST,2025-11-01
2025-11-01,2025-10-13,Broadband,UM,Regular,124,FORECAST,2025-11-01
2025-11-01,2025-10-13,DSL,DSL,Bad_Payer,70,FORECAST,2025-11-01
2025-11-01,2025-10-13,DSL,DSL,Irregular,61,FORECAST,2025-11-01
2025-11-01,2025-10-13,DSL,DSL,Move,0,FORECAST,2025-11-01
2025-11-01,2025-10-13,DSL,DSL,Regular,357,FORECAST,2025-11-01
2025-11-01,2025-10-13,Fiber,Fiber,Bad_Payer,50,FORECAST,2025-11-01
2025-11-01,2025-10-13,Fiber,Fiber,Irregular,56,FORECAST,2025-11-01
2025-11-01,2025-10-13,Fiber,Fiber,Move,0,FORECAST,2025-11-01
2025-11-01,2025-10-13,Fiber,Fiber,Regular,192,FORECAST,2025-11-01
2025-12-01,2025-10-13,Broadband,KD,Bad_Payer,11,FORECAST,2025-12-01
2025-12-01,2025-10-13,Broadband,KD,Irregular,0,FORECAST,2025-12-01
2025-12-01,2025-10-13,Broadband,KD,Move,0,FORECAST,2025-12-01
2025-12-01,2025-10-13,Broadband,KD,Regular,164,FORECAST,2025-12-01
2025-12-01,2025-10-13,Broadband,UM,Bad_Payer,39,FORECAST,2025-12-01
2025-12-01,2025-10-13,Broadband,UM,Irregular,0,FORECAST,2025-12-01
2025-12-01,2025-10-13,Broadband,UM,Move,0,FORECAST,2025-12-01
2025-12-01,2025-10-13,Broadband,UM,Regular,123,FORECAST,2025-12-01
2025-12-01,2025-10-13,DSL,DSL,Bad_Payer,71,FORECAST,2025-12-01
2025-12-01,2025-10-13,DSL,DSL,Irregular,62,FORECAST,2025-12-01
2025-12-01,2025-10-13,DSL,DSL,Move,0,FORECAST,2025-12-01
2025-12-01,2025-10-13,DSL,DSL,Regular,368,FORECAST,2025-12-01
2025-12-01,2025-10-13,Fiber,Fiber,Bad_Payer,46,FORECAST,2025-12-01
2025-12-01,2025-10-13,Fiber,Fiber,Irregular,54,FORECAST,2025-12-01
2025-12-01,2025-10-13,Fiber,Fiber,Move,0,FORECAST,2025-12-01
2025-12-01,2025-10-13,Fiber,Fiber,Regular,181,FORECAST,2025-12-01
2026-01-01,2025-10-13,Broadband,KD,Bad_Payer,7,FORECAST,2026-01-01
2026-01-01,2025-10-13,Broadband,KD,Irregular,0,FORECAST,2026-01-01
2026-01-01,2025-10-13,Broadband,KD,Move,0,FORECAST,2026-01-01
2026-01-01,2025-10-13,Broadband,KD,Regular,164,FORECAST,2026-01-01
2026-01-01,2025-10-13,Broadband,UM,Bad_Payer,40,FORECAST,2026-01-01
2026-01-01,2025-10-13,Broadband,UM,Irregular,0,FORECAST,2026-01-01
2026-01-01,2025-10-13,Broadband,UM,Move,0,FORECAST,2026-01-01
2026-01-01,2025-10-13,Broadband,UM,Regular,122,FORECAST,2026-01-01
2026-01-01,2025-10-13,DSL,DSL,Bad_Payer,71,FORECAST,2026-01-01
2026-01-01,2025-10-13,DSL,DSL,Irregular,63,FORECAST,2026-01-01
2026-01-01,2025-10-13,DSL,DSL,Move,0,FORECAST,2026-01-01
2026-01-01,2025-10-13,DSL,DSL,Regular,378,FORECAST,2026-01-01
2026-01-01,2025-10-13,Fiber,Fiber,Bad_Payer,43,FORECAST,2026-01-01
2026-01-01,2025-10-13,Fiber,Fiber,Irregular,52,FORECAST,2026-01-01
2026-01-01,2025-10-13,Fiber,Fiber,Move,0,FORECAST,2026-01-01
2026-01-01,2025-10-13,Fiber,Fiber,Regular,169,FORECAST,2026-01-01
2025-10-01,2025-10-20,Broadband,KD,Regular,25,ACTUAL,
2025-10-01,2025-10-20,Broadband,UM,Bad_Payer,13,ACTUAL,
2025-10-01,2025-10-20,Broadband,UM,Regular,42,ACTUAL,
2025-10-01,2025-10-20,DSL,DSL,Irregular,25,ACTUAL,
2025-10-01,2025-10-20,DSL,DSL,Regular,32,ACTUAL,
2025-10-01,2025-10-20,Fiber,Fiber,Bad_Payer,23,ACTUAL,
2025-10-01,2025-10-20,Fiber,Fiber,Irregular,9,ACTUAL,
2025-10-01,2025-10-20,Fiber,Fiber,Regular,21,ACTUAL,
2025-11-01,2025-10-20,Broadband,KD,Bad_Payer,16,FORECAST,2025-11-01
2025-11-01,2025-10-20,Broadband,KD,Irregular,0,FORECAST,2025-11-01
2025-11-01,2025-10-20,Broadband,KD,Move,0,FORECAST,2025-11-01
2025-11-01,2025-10-20,Broadband,KD,Regular,164,FORECAST,2025-11-01
2025-11-01,2025-10-20,Broadband,UM,Bad_Payer,38,FORECAST,2025-11-01
2025-11-01,2025-10-20,Broadband,UM,Irregular,0,FORECAST,2025-11-01
2025-11-01,2025-10-20,Broadband,UM,Move,0,FORECAST,2025-11-01
2025-11-01,2025-10-20,Broadband,UM,Regular,124,FORECAST,2025-11-01
2025-11-01,2025-10-20,DSL,DSL,Bad_Payer,70,FORECAST,2025-11-01
2025-11-01,2025-10-20,DSL,DSL,Irregular,61,FORECAST,2025-11-01
2025-11-01,2025-10-20,DSL,DSL,Move,0,FORECAST,2025-11-01
2025-11-01,2025-10-20,DSL,DSL,Regular,357,FORECAST,2025-11-01
2025-11-01,2025-10-20,Fiber,Fiber,Bad_Payer,50,FORECAST,2025-11-01
2025-11-01,2025-10-20,Fiber,Fiber,Irregular,56,FORECAST,2025-11-01
2025-11-01,2025-10-20,Fiber,Fiber,Move,0,FORECAST,2025-11-01
2025-11-01,2025-10-20,Fiber,Fiber,Regular,192,FORECAST,2025-11-01
2025-12-01,2025-10-20,Broadband,KD,Bad_Payer,11,FORECAST,2025-12-01
2025-12-01,2025-10-20,Broadband,KD,Irregular,0,FORECAST,2025-12-01
2025-12-01,2025-10-20,Broadband,KD,Move,0,FORECAST,2025-12-01
2025-12-01,2025-10-20,Broadband,KD,Regular,164,FORECAST,2025-12-01
2025-12-01,2025-10-20,Broadband,UM,Bad_Payer,39,FORECAST,2025-12-01
2025-12-01,2025-10-20,Broadband,UM,Irregular,0,FORECAST,2025-12-01
2025-12-01,2025-10-20,Broadband,UM,Move,0,FORECAST,2025-12-01
2025-12-01,2025-10-20,Broadband,UM,Regular,123,FORECAST,2025-12-01
2025-12-01,2025-10-20,DSL,DSL,Bad_Payer,71,FORECAST,2025-12-01
2025-12-01,2025-10-20,DSL,DSL,Irregular,62,FORECAST,2025-12-01
2025-12-01,2025-10-20,DSL,DSL,Move,0,FORECAST,2025-12-01
2025-12-01,2025-10-20,DSL,DSL,Regular,368,FORECAST,2025-12-01
2025-12-01,2025-10-20,Fiber,Fiber,Bad_Payer,46,FORECAST,2025-12-01
2025-12-01,2025-10-20,Fiber,Fiber,Irregular,54,FORECAST,2025-12-01
2025-12-01,2025-10-20,Fiber,Fiber,Move,0,FORECAST,2025-12-01
2025-12-01,2025-10-20,Fiber,Fiber,Regular,181,FORECAST,2025-12-01
2026-01-01,2025-10-20,Broadband,KD,Bad_Payer,7,FORECAST,2026-01-01
2026-01-01,2025-10-20,Broadband,KD,Irregular,0,FORECAST,2026-01-01
2026-01-01,2025-10-20,Broadband,KD,Move,0,FORECAST,2026-01-01
2026-01-01,2025-10-20,Broadband,KD,Regular,164,FORECAST,2026-01-01
2026-01-01,2025-10-20,Broadband,UM,Bad_Payer,40,FORECAST,2026-01-01
2026-01-01,2025-10-20,Broadband,UM,Irregular,0,FORECAST,2026-01-01
2026-01-01,2025-10-20,Broadband,UM,Move,0,FORECAST,2026-01-01
2026-01-01,2025-10-20,Broadband,UM,Regular,122,FORECAST,2026-01-01
2026-01-01,2025-10-20,DSL,DSL,Bad_Payer,71,FORECAST,2026-01-01
2026-01-01,2025-10-20,DSL,DSL,Irregular,63,FORECAST,2026-01-01
2026-01-01,2025-10-20,DSL,DSL,Move,0,FORECAST,2026-01-01
2026-01-01,2025-10-20,DSL,DSL,Regular,378,FORECAST,2026-01-01
2026-01-01,2025-10-20,Fiber,Fiber,Bad_Payer,43,FORECAST,2026-01-01
2026-01-01,2025-10-20,Fiber,Fiber,Irregular,52,FORECAST,2026-01-01
2026-01-01,2025-10-20,Fiber,Fiber,Move,0,FORECAST,2026-01-01
2026-01-01,2025-10-20,Fiber,Fiber,Regular,169,FORECAST,2026-01-01
2025-10-01,2025-10-27,Broadband,KD,Move,5,ACTUAL,
2025-10-01,2025-10-27,Broadband,KD,Regular,14,ACTUAL,
2025-10-01,2025-10-27,Broadband,UM,Irregular,11,ACTUAL,
2025-10-01,2025-10-27,Broadband,UM,Move,7,ACTUAL,
2025-10-01,2025-10-27,DSL,DSL,Bad_Payer,11,ACTUAL,
2025-10-01,2025-10-27,DSL,DSL,Irregular,10,ACTUAL,
2025-10-01,2025-10-27,DSL,DSL,Regular,55,ACTUAL,
2025-10-01,2025-10-27,Fiber,Fiber,Bad_Payer,30,ACTUAL,
2025-10-01,2025-10-27,Fiber,Fiber,Irregular,11,ACTUAL,
2025-10-01,2025-10-27,Fiber,Fiber,Regular,51,ACTUAL,
2025-11-01,2025-10-27,Broadband,KD,Bad_Payer,16,FORECAST,2025-11-01
2025-11-01,2025-10-27,Broadband,KD,Irregular,0,FORECAST,2025-11-01
2025-11-01,2025-10-27,Broadband,KD,Move,0,FORECAST,2025-11-01
2025-11-01,2025-10-27,Broadband,KD,Regular,164,FORECAST,2025-11-01
2025-11-01,2025-10-27,Broadband,UM,Bad_Payer,38,FORECAST,2025-11-01
2025-11-01,2025-10-27,Broadband,UM,Irregular,0,FORECAST,2025-11-01
2025-11-01,2025-10-27,Broadband,UM,Move,0,FORECAST,2025-11-01
2025-11-01,2025-10-27,Broadband,UM,Regular,124,FORECAST,2025-11-01
2025-11-01,2025-10-27,DSL,DSL,Bad_Payer,70,FORECAST,2025-11-01
2025-11-01,2025-10-27,DSL,DSL,Irregular,61,FORECAST,2025-11-01
2025-11-01,2025-10-27,DSL,DSL,Move,0,FORECAST,2025-11-01
2025-11-01,2025-10-27,DSL,DSL,Regular,357,FORECAST,2025-11-01
2025-11-01,2025-10-27,Fiber,Fiber,Bad_Payer,50,FORECAST,2025-11-01
2025-11-01,2025-10-27,Fiber,Fiber,Irregular,56,FORECAST,2025-11-01
2025-11-01,2025-10-27,Fiber,Fiber,Move,0,FORECAST,2025-11-01
2025-11-01,2025-10-27,Fiber,Fiber,Regular,192,FORECAST,2025-11-01
